run_name,backbone,n_params,device,test_accuracy,macro_precision,macro_recall,macro_f1,n_test_samples,eval_time_sec
mamba_run1,mamba,140264,mps,0.945054945054945,0.945462390749842,0.9449899900920357,0.9449882052990666,3276,5.882216930389404
gru_run1,gru,113832,mps,0.9398656898656899,0.939982177780762,0.9395761004845145,0.9395432071480819,3276,2.9188363552093506
mamba_run1,mamba,140264,mps,0.945054945054945,0.945462390749842,0.9449899900920357,0.9449882052990666,3276,5.36548113822937
gru_run1,gru,113832,mps,0.9398656898656899,0.939982177780762,0.9395761004845145,0.9395432071480819,3276,2.014198064804077
